Katastralgemeindenummer;Katastralgemeinde_Name;Bundesland;GWA;NAPV Anlage 5 Gebiet;Faktor für Saldo;GW-Acker Layer;Feuchtgebiet;Trockengebiet
6301;Baumgarten an der March;Niederösterreich;X;X;0,8;Trockengebiet;;X
6302;Breitensee;Niederösterreich;X;X;0,8;Trockengebiet;;X
6303;Engelhartstetten;Niederösterreich;X;X;0,8;Trockengebiet;;X
6304;Groißenbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
6305;Lassee;Niederösterreich;X;X;0,8;Trockengebiet;;X
6306;Loimersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
6307;Marchegg;Niederösterreich;X;X;0,8;Trockengebiet;;X
6308;Markthof;Niederösterreich;X;X;0,8;Trockengebiet;;X
6309;Neuhof;Niederösterreich;X;X;0,8;Trockengebiet;;X
6310;Oberweiden;Niederösterreich;X;X;0,8;Trockengebiet;;X
6311;Schönfeld;Niederösterreich;X;X;0,8;Trockengebiet;;X
6312;Stopfenreuth;Niederösterreich;X;X;0,8;Trockengebiet;;X
6313;Untersiebenbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
6315;Zwerndorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
7001;Albrechts;Niederösterreich;;;;;;
7002;Böhmzeil;Niederösterreich;;;;;;
7003;Breitensee;Niederösterreich;;;;;;
7004;Dietmanns;Niederösterreich;;;;;;
7005;Ehrendorf;Niederösterreich;;;;;;
7006;Eibenstein;Niederösterreich;;;;;;
7007;Gmünd;Niederösterreich;;;;;;
7009;Grillenstein;Niederösterreich;;;;;;
7010;Großhöbarten;Niederösterreich;;;;;;
7011;Hoheneich;Niederösterreich;;;;;;
7012;Großneusiedl;Niederösterreich;;;;;;
7013;Nondorf;Niederösterreich;;;;;;
7014;Kleinruprechts;Niederösterreich;;;;;;
7015;Waldenstein;Niederösterreich;;;;;;
7016;Wielands;Niederösterreich;;;;;;
7017;Eichberg;Niederösterreich;;;;;;
7018;Hörmanns;Niederösterreich;;;;;;
7019;Grünbach;Niederösterreich;;;;;;
7020;Zehenthöf;Niederösterreich;;;;;;
7021;Höhenberg;Niederösterreich;;;;;;
7022;Reinpolz;Niederösterreich;;;;;;
7023;Unterlembach;Niederösterreich;;;;;;
7101;Altmanns;Niederösterreich;;;;;;
7102;Dietweis;Niederösterreich;;;;;;
7103;Eberweis;Niederösterreich;;;;;;
7104;Eggern;Niederösterreich;;;;;;
7105;Eisgarn;Niederösterreich;;;;;;
7107;Gopprechts;Niederösterreich;;;;;;
7108;Grametten;Niederösterreich;;;;;;
7109;Griesbach;Niederösterreich;;;;;;
7110;Haugschlag;Niederösterreich;;;;;;
7111;Heidenreichstein;Niederösterreich;;;;;;
7112;Hirschenschlag;Niederösterreich;;;;;;
7113;Hörmanns;Niederösterreich;;;;;;
7114;Illmanns;Niederösterreich;;;;;;
7115;Leopoldsdorf;Niederösterreich;;;;;;
7117;Litschau;Niederösterreich;;;;;;
7118;Loimanns;Niederösterreich;;;;;;
7119;Motten;Niederösterreich;;;;;;
7120;Kleinpertholz;Niederösterreich;;;;;;
7121;Großradischen;Niederösterreich;;;;;;
7122;Kleinradischen;Niederösterreich;;;;;;
7123;Reichenbach;Niederösterreich;;;;;;
7124;Reinberg-Heidenreichstein;Niederösterreich;;;;;;
7125;Reinberg-Litschau;Niederösterreich;;;;;;
7126;Reingers;Niederösterreich;;;;;;
7127;Reitzenschlag;Niederösterreich;;;;;;
7129;Rottal;Niederösterreich;;;;;;
7130;Saaß;Niederösterreich;;;;;;
7131;Schandachen;Niederösterreich;;;;;;
7132;Schlag;Niederösterreich;;;;;;
7133;Schönau;Niederösterreich;;;;;;
7134;Thaures;Niederösterreich;;;;;;
7135;Türnau;Niederösterreich;;;;;;
7136;Wielandsberg;Niederösterreich;;;;;;
7137;Willings;Niederösterreich;;;;;;
7138;Guttenbrunn;Niederösterreich;;;;;;
7139;Haslau;Niederösterreich;;;;;;
7140;Seyfrieds;Niederösterreich;;;;;;
7141;Wolfsegg;Niederösterreich;;;;;;
7201;Aalfang;Niederösterreich;;;;;;
7202;Amaliendorf;Niederösterreich;;;;;;
7203;Brand;Niederösterreich;;;;;;
7204;Ehrenhöbarten;Niederösterreich;;;;;;
7206;Falkendorf;Niederösterreich;;;;;;
7208;Frommberg;Niederösterreich;;;;;;
7209;Gebharts;Niederösterreich;;;;;;
7215;Hirschbach;Niederösterreich;;;;;;
7216;Hollenstein;Niederösterreich;;;;;;
7217;Kiensass;Niederösterreich;;;;;;
7218;Kirchberg am Walde;Niederösterreich;;;;;;
7219;Kottinghörmanns;Niederösterreich;;;;;;
7220;Langegg;Niederösterreich;;;;;;
7221;Nagelberg;Niederösterreich;;;;;;
7223;Pürbach;Niederösterreich;;;;;;
7226;Schrems;Niederösterreich;;;;;;
7227;Niederschrems;Niederösterreich;;;;;;
7228;Langschwarza;Niederösterreich;;;;;;
7229;Kurzschwarza;Niederösterreich;;;;;;
7231;Steinbach;Niederösterreich;;;;;;
7232;Stölzles;Niederösterreich;;;;;;
7233;Süssenbach;Niederösterreich;;;;;;
7234;Ullrichs;Niederösterreich;;;;;;
7236;Weißenalbern;Niederösterreich;;;;;;
7238;Finsternau;Niederösterreich;;;;;;
7301;Abschlag;Niederösterreich;;;;;;
7302;Angelbach;Niederösterreich;;;;;;
7304;Brühl;Niederösterreich;;;;;;
7306;Engelstein;Niederösterreich;;;;;;
7307;Friedreichs;Niederösterreich;;;;;;
7308;Harbach;Niederösterreich;;;;;;
7309;Harmannschlag;Niederösterreich;;;;;;
7310;Harmannstein;Niederösterreich;;;;;;
7311;Heinreichs bei Weitra;Niederösterreich;;;;;;
7312;Hirschenwies;Niederösterreich;;;;;;
7315;Karlstift;Niederösterreich;;;;;;
7316;Langfeld;Niederösterreich;;;;;;
7317;Lauterbach;Niederösterreich;;;;;;
7318;Oberlembach;Niederösterreich;;;;;;
7320;St. Martin;Niederösterreich;;;;;;
7321;Mistelbach;Niederösterreich;;;;;;
7322;Mühlbach;Niederösterreich;;;;;;
7323;Großotten;Niederösterreich;;;;;;
7324;Großpertholz;Niederösterreich;;;;;;
7325;Pyhrabruck;Niederösterreich;;;;;;
7326;Reichenau;Niederösterreich;;;;;;
7330;Reinprechts;Niederösterreich;;;;;;
7331;Rothfarn;Niederösterreich;;;;;;
7332;Schagges;Niederösterreich;;;;;;
7333;Großschönau;Niederösterreich;;;;;;
7334;Schroffen;Niederösterreich;;;;;;
7335;Seifritz;Niederösterreich;;;;;;
7337;Spital;Niederösterreich;;;;;;
7338;Steinbach;Niederösterreich;;;;;;
7339;Sulz;Niederösterreich;;;;;;
7340;Thaures;Niederösterreich;;;;;;
7341;Ulrichs;Niederösterreich;;;;;;
7342;Unserfrau;Niederösterreich;;;;;;
7344;Wachtberg;Niederösterreich;;;;;;
7345;Walterschlag;Niederösterreich;;;;;;
7346;Watzmanns;Niederösterreich;;;;;;
7347;Weikertschlag;Niederösterreich;;;;;;
7348;Weitra;Niederösterreich;;;;;;
7349;Altweitra;Niederösterreich;;;;;;
7350;Wetzles;Niederösterreich;;;;;;
7351;Oberwindhag;Niederösterreich;;;;;;
7352;St. Wolfgang;Niederösterreich;;;;;;
7353;Großwolfgers;Niederösterreich;;;;;;
7354;Wörnharts;Niederösterreich;;;;;;
7355;Wultschau;Niederösterreich;;;;;;
7357;Zweres;Niederösterreich;;;;;;
9001;Altenmarkt im Thale;Niederösterreich;X;X;0,8;Trockengebiet;;X
9002;Aschendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9003;Aspersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9004;Bergau;Niederösterreich;X;X;0,8;Trockengebiet;;X
9005;Braunsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9006;Breitenwaida;Niederösterreich;X;X;0,8;Trockengebiet;;X
9007;Dietersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9008;Dürnleis;Niederösterreich;X;X;0,8;Trockengebiet;;X
9009;Eggendorf im Thale;Niederösterreich;X;X;0,8;Trockengebiet;;X
9010;Eitzersthal;Niederösterreich;X;X;0,8;Trockengebiet;;X
9011;Enzersdorf im Thale;Niederösterreich;X;X;0,8;Trockengebiet;;X
9013;Oberfellabrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9014;Furth;Niederösterreich;X;X;0,8;Trockengebiet;;X
9015;Gaisberg;Niederösterreich;X;X;0,8;Trockengebiet;;X
9016;Goggendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9017;Göllersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9018;Mittergrabern;Niederösterreich;X;X;0,8;Trockengebiet;;X
9019;Obergrabern;Niederösterreich;X;X;0,8;Trockengebiet;;X
9020;Groß;Niederösterreich;X;X;0,8;Trockengebiet;;X
9021;Obergrub;Niederösterreich;X;X;0,8;Trockengebiet;;X
9022;Untergrub;Niederösterreich;X;X;0,8;Trockengebiet;;X
9023;Grund;Niederösterreich;X;X;0,8;Trockengebiet;;X
9024;Guntersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9025;Hart;Niederösterreich;X;X;0,8;Trockengebiet;;X
9026;Haslach;Niederösterreich;X;X;0,8;Trockengebiet;;X
9027;Hetzmannsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9028;Hollabrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9029;Immendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9030;Kleinkadolz;Niederösterreich;X;X;0,8;Trockengebiet;;X
9031;Kalladorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9032;Kammersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9033;Kleinkirchberg;Niederösterreich;X;X;0,8;Trockengebiet;;X
9034;Kleedorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9035;Magersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9036;Mariathal;Niederösterreich;X;X;0,8;Trockengebiet;;X
9037;Nappersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9038;Großnondorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9039;Oberparschenbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9040;Porrau;Niederösterreich;X;X;0,8;Trockengebiet;;X
9041;Pranhartsberg;Niederösterreich;X;X;0,8;Trockengebiet;;X
9042;Puch;Niederösterreich;X;X;0,8;Trockengebiet;;X
9043;Raffelhof;Niederösterreich;X;X;0,8;Trockengebiet;;X
9044;Raschala;Niederösterreich;X;X;0,8;Trockengebiet;;X
9045;Roggendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9046;Roseldorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9047;Schalladorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9048;Schönborn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9049;Schöngrabern;Niederösterreich;X;X;0,8;Trockengebiet;;X
9051;Kleinsierndorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9052;Sitzendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9053;Sitzenhart;Niederösterreich;X;X;0,8;Trockengebiet;;X
9054;Sonnberg;Niederösterreich;X;X;0,8;Trockengebiet;;X
9055;Obersteinabrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9056;Großstelzendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9057;Kleinstelzendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9058;Kleinstetteldorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9059;Oberstinkenbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9061;Suttenbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9064;Viendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9065;Viendorf Weingebirge;Niederösterreich;X;X;0,8;Trockengebiet;;X
9066;Weyerburg;Niederösterreich;X;X;0,8;Trockengebiet;;X
9067;Kleinweikersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9068;Wieselsfeld;Niederösterreich;X;X;0,8;Trockengebiet;;X
9069;Windpassing;Niederösterreich;X;X;0,8;Trockengebiet;;X
9070;Wischathal;Niederösterreich;X;X;0,8;Trockengebiet;;X
9071;Wolfsbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9072;Wullersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9073;Frauendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9074;Niederschleinz;Niederösterreich;X;X;0,8;Trockengebiet;;X
9101;Baierdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9102;Bösendürnbach;Niederösterreich;;;;;;
9103;Burgfrieden;Niederösterreich;;;;;;
9104;Dippersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9105;Oberdürnbach;Niederösterreich;;;;;;
9106;Unterdürnbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
9107;Ebersbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9108;Eggendorf am Walde;Niederösterreich;;;;;;
9110;Gaindorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9111;Gettsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9112;Glaubendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9113;Grübern;Niederösterreich;;;;;;
9114;Hohenwarth;Niederösterreich;X;X;0,8;Trockengebiet;;X
9115;Hollenstein;Niederösterreich;X;X;0,8;Trockengebiet;;X
9116;Kiblitz;Niederösterreich;X;X;0,8;Trockengebiet;;X
9117;Limberg;Niederösterreich;;;;;;
9118;Maissau;Niederösterreich;;;;;;
9119;Großmeiseldorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9120;Minichhofen;Niederösterreich;X;X;0,8;Trockengebiet;;X
9121;Mühlbach am Manhartsberg;Niederösterreich;;;;;;
9122;Olbersdorf;Niederösterreich;;;;;;
9123;Parisdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9124;Pfaffstetten;Niederösterreich;X;X;0,8;Trockengebiet;;X
9125;Radlbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
9126;Oberravelsbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
9127;Ravelsbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
9128;Rohrbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
9129;Ronthal;Niederösterreich;;;;;;
9131;Großwetzdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9132;Kleinwetzdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9133;Wilhelmsdorf;Niederösterreich;;;;;;
9134;Zemling;Niederösterreich;X;X;0,8;Trockengebiet;;X
9135;Ziersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9136;Gumping;Niederösterreich;;;;;;
9137;Kleinburgstall;Niederösterreich;;;;;;
9138;Reikersdorf;Niederösterreich;;;;;;
9139;Fahndorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
9140;Oberthern;Niederösterreich;X;X;0,8;Trockengebiet;;X
9141;Unterthern;Niederösterreich;X;X;0,8;Trockengebiet;;X
10001;Altenburg;Niederösterreich;;;;;;
10002;Atzelsdorf;Niederösterreich;;;;;;
10003;St. Bernhard;Niederösterreich;;;;;;
10004;Breiteneich;Niederösterreich;;;;;;
10005;Brunn an der Wild;Niederösterreich;;;;;;
10006;Buchberg;Niederösterreich;;;;;;
10007;Burgerwiesen;Niederösterreich;;;;;;
10008;Burgholz;Niederösterreich;;;;;;
10009;Großburgstall;Niederösterreich;;;;;;
10010;Dappach;Niederösterreich;;;;;;
10011;Dietmannsdorf;Niederösterreich;;;;;;
10012;Doberndorf;Niederösterreich;;;;;;
10013;Dorna;Niederösterreich;;;;;;
10014;Etzelsreith;Niederösterreich;;;;;;
10015;Etzmannsdorf am Kamp;Niederösterreich;;;;;;
10016;Feinfeld;Niederösterreich;;;;;;
10017;Frankenreith;Niederösterreich;;;;;;
10018;Frauenhofen;Niederösterreich;;;;;;
10019;Fuglau;Niederösterreich;;;;;;
10020;Fürwald;Niederösterreich;;;;;;
10021;Gars am Kamp;Niederösterreich;;;;;;
10022;Gobelsdorf;Niederösterreich;;;;;;
10023;Greillenstein;Niederösterreich;;;;;;
10024;Grub;Niederösterreich;;;;;;
10025;Grünberg;Niederösterreich;;;;;;
10026;Haselberg;Niederösterreich;;;;;;
10027;Horn;Niederösterreich;;;;;;
10028;Irnfritz;Niederösterreich;;;;;;
10029;Kamegg;Niederösterreich;;;;;;
10030;Kotzendorf;Niederösterreich;;;;;;
10031;Lehndorf;Niederösterreich;;;;;;
10032;Loibersdorf;Niederösterreich;;;;;;
10033;Ludweishofen;Niederösterreich;;;;;;
10034;Mahrersdorf;Niederösterreich;;;;;;
10035;St. Marein;Niederösterreich;;;;;;
10036;Maiersch;Niederösterreich;;;;;;
10037;Messern;Niederösterreich;;;;;;
10038;Mödring;Niederösterreich;;;;;;
10039;Mold;Niederösterreich;;;;;;
10040;Mörtersdorf;Niederösterreich;;;;;;
10041;Mühlfeld;Niederösterreich;;;;;;
10042;Neubau;Niederösterreich;;;;;;
10043;Neukirchen;Niederösterreich;;;;;;
10044;Nödersdorf;Niederösterreich;;;;;;
10045;Nondorf bei Gars;Niederösterreich;;;;;;
10046;Nonndorf an der Wild;Niederösterreich;;;;;;
10047;Pernegg;Niederösterreich;;;;;;
10048;Poigen;Niederösterreich;;;;;;
10049;Posselsdorf;Niederösterreich;;;;;;
10050;Raisdorf;Niederösterreich;;;;;;
10051;Reichharts;Niederösterreich;;;;;;
10053;Röhrenbach;Niederösterreich;;;;;;
10054;Rosenburg;Niederösterreich;;;;;;
10055;Rothweinsdorf;Niederösterreich;;;;;;
10056;Sitzendorf;Niederösterreich;;;;;;
10057;Stallegg;Niederösterreich;;;;;;
10058;Staningersdorf;Niederösterreich;;;;;;
10059;Steinegg;Niederösterreich;;;;;;
10060;Strögen;Niederösterreich;;;;;;
10061;Tautendorf bei Röhrenbach;Niederösterreich;;;;;;
10062;Thunau am Kamp;Niederösterreich;;;;;;
10063;Trabenreith;Niederösterreich;;;;;;
10064;Waiden;Niederösterreich;;;;;;
10065;Wanzenau;Niederösterreich;;;;;;
10066;Wappoltenreith;Niederösterreich;;;;;;
10067;Winkl;Niederösterreich;;;;;;
10068;Wolfshof;Niederösterreich;;;;;;
10069;Wutzendorf;Niederösterreich;;;;;;
10070;Zaingrub;Niederösterreich;;;;;;
10071;Zitternberg;Niederösterreich;;;;;;
10072;Germanns;Niederösterreich;;;;;;
10073;Kleinullrichschlag;Niederösterreich;;;;;;
10074;Tautendorf bei Gars;Niederösterreich;;;;;;
10101;Amelsdorf;Niederösterreich;;;;;;
10102;Brugg;Niederösterreich;;;;;;
10103;Burgschleinitz;Niederösterreich;;;;;;
10105;Buttendorf;Niederösterreich;;;;;;
10106;Eggenburg;Niederösterreich;;;;;;
10107;Engelsdorf;Niederösterreich;;;;;;
10108;Etzmannsdorf bei Straning;Niederösterreich;;;;;;
10109;Gauderndorf;Niederösterreich;;;;;;
10110;Geiersdorf;Niederösterreich;;;;;;
10111;Grafenberg;Niederösterreich;;;;;;
10113;Harmannsdorf;Niederösterreich;;;;;;
10114;Kleinjetzelsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
10115;Kainreith;Niederösterreich;;;;;;
10116;Kattau;Niederösterreich;;;;;;
10117;Kühnring;Niederösterreich;;;;;;
10118;Maigen;Niederösterreich;;;;;;
10119;Matzelsdorf;Niederösterreich;;;;;;
10120;Kleinmeiseldorf;Niederösterreich;;;;;;
10121;Missingdorf;Niederösterreich;;;;;;
10127;Kleinreinprechtsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
10128;Reinprechtspölla;Niederösterreich;;;;;;
10130;Röhrawiesen;Niederösterreich;;;;;;
10131;Röschitz;Niederösterreich;X;X;0,8;Trockengebiet;;X
10132;Roggendorf;Niederösterreich;;;;;;
10133;Sachsendorf;Niederösterreich;;;;;;
10134;Sigmundsherberg;Niederösterreich;;;;;;
10135;Sonndorf;Niederösterreich;;;;;;
10136;Stockern;Niederösterreich;;;;;;
10137;Stoitzendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
10138;Straning;Niederösterreich;X;X;0,8;Trockengebiet;;X
10139;Theras;Niederösterreich;;;;;;
10140;Walkenstein;Niederösterreich;;;;;;
10141;Wartberg;Niederösterreich;X;X;0,8;Trockengebiet;;X
10142;Zogelsdorf;Niederösterreich;;;;;;
10143;Rodingersdorf;Niederösterreich;;;;;;
10144;Stoitzendorf Heide;Niederösterreich;X;X;0,8;Trockengebiet;;X
10201;Autendorf;Niederösterreich;;;;;;
10202;Dallein;Niederösterreich;;;;;;
10203;Drosendorf Altstadt;Niederösterreich;;;;;;
10204;Drosendorf Stadt;Niederösterreich;;;;;;
10205;Elsern;Niederösterreich;;;;;;
10206;Fronsburg;Niederösterreich;;;;;;
10207;Fugnitz;Niederösterreich;;;;;;
10208;Geras;Niederösterreich;;;;;;
10209;Goggitsch;Niederösterreich;;;;;;
10210;Goslarn;Niederösterreich;;;;;;
10212;Harth;Niederösterreich;;;;;;
10213;Heinrichsdorf;Niederösterreich;;;;;;
10214;Heinrichsreith;Niederösterreich;;;;;;
10215;Hessendorf;Niederösterreich;;;;;;
10216;Oberhöflein;Niederösterreich;;;;;;
10217;Hötzelsdorf;Niederösterreich;;;;;;
10218;Japons;Niederösterreich;;;;;;
10219;Kottaun;Niederösterreich;;;;;;
10220;Langau;Niederösterreich;;;;;;
10221;Nonnersdorf;Niederösterreich;;;;;;
10222;Pfaffenreith;Niederösterreich;;;;;;
10223;Pingendorf;Niederösterreich;;;;;;
10224;Prutzendorf;Niederösterreich;;;;;;
10225;Purgstall;Niederösterreich;;;;;;
10226;Rassingdorf;Niederösterreich;;;;;;
10227;Sallapulka;Niederösterreich;;;;;;
10228;Schiermannsreith;Niederösterreich;;;;;;
10229;Sieghartsreith;Niederösterreich;;;;;;
10230;Starrein;Niederösterreich;;;;;;
10231;Oberthumeritz;Niederösterreich;;;;;;
10232;Unterthumeritz;Niederösterreich;;;;;;
10233;Thumeritzer Sasswald;Niederösterreich;;;;;;
10234;Oberthürnau;Niederösterreich;;;;;;
10235;Unterthürnau;Niederösterreich;;;;;;
10236;Trautmannsdorf;Niederösterreich;;;;;;
10238;Weitersfeld;Niederösterreich;;;;;;
10239;Wolfsbach;Niederösterreich;;;;;;
10240;Wollmersdorf;Niederösterreich;;;;;;
10241;Zettenreith;Niederösterreich;;;;;;
10242;Zettlitz;Niederösterreich;;;;;;
10243;Zissersdorf;Niederösterreich;;;;;;
10244;Sabatenreith;Niederösterreich;;;;;;
10245;Schweinburg;Niederösterreich;;;;;;
10246;Wenjapons;Niederösterreich;;;;;;
10247;Obermixnitz;Niederösterreich;;;;;;
10248;Untermixnitz;Niederösterreich;;;;;;
10249;Oberfladnitz;Niederösterreich;;;;;;
11001;Kleinebersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11002;Obergänserndorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11003;Hetzmannsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11004;Hipples;Niederösterreich;X;X;0,8;Trockengebiet;;X
11005;Karnabrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
11006;Korneuburg;Niederösterreich;X;;0,8;Trockengebiet;;X
11007;Lachsfeld;Niederösterreich;X;X;0,8;Trockengebiet;;X
11008;Leobendorf;Niederösterreich;X;;0,8;Trockengebiet;;X
11009;Mollmannsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11010;Naglern;Niederösterreich;X;X;0,8;Trockengebiet;;X
11011;Oberrohrbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
11012;Unterrohrbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
11013;Rückersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11014;Kleinrötz;Niederösterreich;X;X;0,8;Trockengebiet;;X
11015;Großrußbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
11016;Seebarn;Niederösterreich;X;X;0,8;Trockengebiet;;X
11017;Simonsfeld;Niederösterreich;X;X;0,8;Trockengebiet;;X
11018;Stetten;Niederösterreich;X;;0,8;Trockengebiet;;X
11019;Tresdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
11020;Weinsteig;Niederösterreich;X;X;0,8;Trockengebiet;;X
11021;Wetzleinsdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11022;Würnitz;Niederösterreich;X;X;0,8;Trockengebiet;;X
11023;Bisamberg;Niederösterreich;X;;0,8;Trockengebiet;;X
11024;Enzersfeld;Niederösterreich;X;X;0,8;Trockengebiet;;X
11025;Flandorf;Niederösterreich;X;;0,8;Trockengebiet;;X
11026;Hagenbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
11027;Kleinengersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11028;Königsbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
11029;Langenzersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11030;Au;Niederösterreich;X;X;0,8;Trockengebiet;;X
11031;Dörfles;Niederösterreich;X;X;0,8;Trockengebiet;;X
11032;Ernstbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
11033;Ernstbrunnerwald;Niederösterreich;X;X;0,8;Trockengebiet;;X
11034;Göbmanns;Niederösterreich;X;X;0,8;Trockengebiet;;X
11035;Klement;Niederösterreich;X;X;0,8;Trockengebiet;;X
11036;Merkersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11037;Oberleis;Niederösterreich;X;X;0,8;Trockengebiet;;X
11038;Steinbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
11039;Thomasl;Niederösterreich;X;X;0,8;Trockengebiet;;X
11040;Maisbirbaum;Niederösterreich;X;X;0,8;Trockengebiet;;X
11101;Bruderndorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11102;Eggendorf am Wagram;Niederösterreich;X;;0,8;Trockengebiet;;X
11103;Niederfellabrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
11104;Füllersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11105;Gaisruck;Niederösterreich;X;;0,8;Trockengebiet;;X
11106;Geitzendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
11107;Glasweiner Wald;Niederösterreich;X;X;0,8;Trockengebiet;;X
11108;Goldgeben;Niederösterreich;X;;0,8;Trockengebiet;;X
11109;Haselbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
11110;Hatzenbach;Niederösterreich;X;X;0,8;Trockengebiet;;X
11111;Hausleithen;Niederösterreich;X;;0,8;Trockengebiet;;X
